FIPS,Admin2,Province_State,Population,name,value
40011,Blaine,Oklahoma,9429,5/23/20,0
40011,Blaine,Oklahoma,9429,5/24/20,0
40011,Blaine,Oklahoma,9429,5/25/20,0
40011,Blaine,Oklahoma,9429,5/26/20,0
40011,Blaine,Oklahoma,9429,5/27/20,0
40011,Blaine,Oklahoma,9429,5/28/20,0
40011,Blaine,Oklahoma,9429,5/29/20,0
40011,Blaine,Oklahoma,9429,5/30/20,0
40011,Blaine,Oklahoma,9429,5/31/20,0
40011,Blaine,Oklahoma,9429,6/1/20,0
40011,Blaine,Oklahoma,9429,6/2/20,0
40011,Blaine,Oklahoma,9429,6/3/20,0
40011,Blaine,Oklahoma,9429,6/4/20,0
40011,Blaine,Oklahoma,9429,6/5/20,0
40011,Blaine,Oklahoma,9429,6/6/20,0
40011,Blaine,Oklahoma,9429,6/7/20,0
40011,Blaine,Oklahoma,9429,6/8/20,0
40011,Blaine,Oklahoma,9429,6/9/20,0
40011,Blaine,Oklahoma,9429,6/10/20,0
40011,Blaine,Oklahoma,9429,6/11/20,0
40011,Blaine,Oklahoma,9429,6/12/20,0
40011,Blaine,Oklahoma,9429,6/13/20,0
40011,Blaine,Oklahoma,9429,6/14/20,0
40011,Blaine,Oklahoma,9429,6/15/20,0
40011,Blaine,Oklahoma,9429,6/16/20,0
40011,Blaine,Oklahoma,9429,6/17/20,0
40011,Blaine,Oklahoma,9429,6/18/20,0
40011,Blaine,Oklahoma,9429,6/19/20,0
40011,Blaine,Oklahoma,9429,6/20/20,0
40011,Blaine,Oklahoma,9429,6/21/20,0
40011,Blaine,Oklahoma,9429,6/22/20,0
40011,Blaine,Oklahoma,9429,6/23/20,0
40011,Blaine,Oklahoma,9429,6/24/20,0
40011,Blaine,Oklahoma,9429,6/25/20,0
40011,Blaine,Oklahoma,9429,6/26/20,0
40011,Blaine,Oklahoma,9429,6/27/20,0
40011,Blaine,Oklahoma,9429,6/28/20,0
40011,Blaine,Oklahoma,9429,6/29/20,0
40011,Blaine,Oklahoma,9429,6/30/20,0
40011,Blaine,Oklahoma,9429,7/1/20,0
40011,Blaine,Oklahoma,9429,7/2/20,0
40011,Blaine,Oklahoma,9429,7/3/20,0
40011,Blaine,Oklahoma,9429,7/4/20,0
40011,Blaine,Oklahoma,9429,7/5/20,0
40011,Blaine,Oklahoma,9429,7/6/20,0
40011,Blaine,Oklahoma,9429,7/7/20,0
40011,Blaine,Oklahoma,9429,7/8/20,0
40011,Blaine,Oklahoma,9429,7/9/20,0
40011,Blaine,Oklahoma,9429,7/10/20,0
40011,Blaine,Oklahoma,9429,7/11/20,0
40011,Blaine,Oklahoma,9429,7/12/20,0
40011,Blaine,Oklahoma,9429,7/13/20,0
40011,Blaine,Oklahoma,9429,7/14/20,0
40011,Blaine,Oklahoma,9429,7/15/20,0
40011,Blaine,Oklahoma,9429,7/16/20,0
40011,Blaine,Oklahoma,9429,7/17/20,0
40011,Blaine,Oklahoma,9429,7/18/20,0
40011,Blaine,Oklahoma,9429,7/19/20,0
40011,Blaine,Oklahoma,9429,7/20/20,0
40011,Blaine,Oklahoma,9429,7/21/20,0
40011,Blaine,Oklahoma,9429,7/22/20,0
40011,Blaine,Oklahoma,9429,7/23/20,0
40011,Blaine,Oklahoma,9429,7/24/20,0
40011,Blaine,Oklahoma,9429,7/25/20,0
40011,Blaine,Oklahoma,9429,7/26/20,0
40011,Blaine,Oklahoma,9429,7/27/20,0
40011,Blaine,Oklahoma,9429,7/28/20,0
40011,Blaine,Oklahoma,9429,7/29/20,0
40011,Blaine,Oklahoma,9429,7/30/20,0
40011,Blaine,Oklahoma,9429,7/31/20,0
40011,Blaine,Oklahoma,9429,8/1/20,0
40011,Blaine,Oklahoma,9429,8/2/20,0
40011,Blaine,Oklahoma,9429,8/3/20,0
40011,Blaine,Oklahoma,9429,8/4/20,0
40011,Blaine,Oklahoma,9429,8/5/20,0
40011,Blaine,Oklahoma,9429,8/6/20,0
40011,Blaine,Oklahoma,9429,8/7/20,0
40011,Blaine,Oklahoma,9429,8/8/20,0
40011,Blaine,Oklahoma,9429,8/9/20,0
40011,Blaine,Oklahoma,9429,8/10/20,0
40011,Blaine,Oklahoma,9429,8/11/20,0
40011,Blaine,Oklahoma,9429,8/12/20,0
40011,Blaine,Oklahoma,9429,8/13/20,0
40011,Blaine,Oklahoma,9429,8/14/20,0
40011,Blaine,Oklahoma,9429,8/15/20,0
40011,Blaine,Oklahoma,9429,8/16/20,0
40011,Blaine,Oklahoma,9429,8/17/20,0
40011,Blaine,Oklahoma,9429,8/18/20,0
40011,Blaine,Oklahoma,9429,8/19/20,0
40011,Blaine,Oklahoma,9429,8/20/20,0
40011,Blaine,Oklahoma,9429,8/21/20,0
40011,Blaine,Oklahoma,9429,8/22/20,0
40011,Blaine,Oklahoma,9429,8/23/20,0
40011,Blaine,Oklahoma,9429,8/24/20,0
40011,Blaine,Oklahoma,9429,8/25/20,0
40011,Blaine,Oklahoma,9429,8/26/20,0
40011,Blaine,Oklahoma,9429,8/27/20,0
40011,Blaine,Oklahoma,9429,8/28/20,1
40011,Blaine,Oklahoma,9429,8/29/20,1
40011,Blaine,Oklahoma,9429,8/30/20,1
40011,Blaine,Oklahoma,9429,8/31/20,1
40011,Blaine,Oklahoma,9429,9/1/20,1
40011,Blaine,Oklahoma,9429,9/2/20,1
40011,Blaine,Oklahoma,9429,9/3/20,1
40011,Blaine,Oklahoma,9429,9/4/20,1
40011,Blaine,Oklahoma,9429,9/5/20,1
40011,Blaine,Oklahoma,9429,9/6/20,1
40011,Blaine,Oklahoma,9429,9/7/20,1
40011,Blaine,Oklahoma,9429,9/8/20,1
40011,Blaine,Oklahoma,9429,9/9/20,1
40011,Blaine,Oklahoma,9429,9/10/20,1
40011,Blaine,Oklahoma,9429,9/11/20,1
40011,Blaine,Oklahoma,9429,9/12/20,1
40011,Blaine,Oklahoma,9429,9/13/20,1
40011,Blaine,Oklahoma,9429,9/14/20,1
40011,Blaine,Oklahoma,9429,9/15/20,1
40011,Blaine,Oklahoma,9429,9/16/20,1
40011,Blaine,Oklahoma,9429,9/17/20,1
40011,Blaine,Oklahoma,9429,9/18/20,1
40011,Blaine,Oklahoma,9429,9/19/20,1
40011,Blaine,Oklahoma,9429,9/20/20,1
40011,Blaine,Oklahoma,9429,9/21/20,1
40011,Blaine,Oklahoma,9429,9/22/20,1
40011,Blaine,Oklahoma,9429,9/23/20,1
40011,Blaine,Oklahoma,9429,9/24/20,1
40011,Blaine,Oklahoma,9429,9/25/20,1
40011,Blaine,Oklahoma,9429,9/26/20,1
40011,Blaine,Oklahoma,9429,9/27/20,1
40011,Blaine,Oklahoma,9429,9/28/20,1
40011,Blaine,Oklahoma,9429,9/29/20,1
40011,Blaine,Oklahoma,9429,9/30/20,1
40011,Blaine,Oklahoma,9429,10/1/20,1
40011,Blaine,Oklahoma,9429,10/2/20,1
40011,Blaine,Oklahoma,9429,10/3/20,1
40011,Blaine,Oklahoma,9429,10/4/20,1
40011,Blaine,Oklahoma,9429,10/5/20,1
40011,Blaine,Oklahoma,9429,10/6/20,1
40011,Blaine,Oklahoma,9429,10/7/20,1
40011,Blaine,Oklahoma,9429,10/8/20,1
40011,Blaine,Oklahoma,9429,10/9/20,1
40011,Blaine,Oklahoma,9429,10/10/20,1
40011,Blaine,Oklahoma,9429,10/11/20,1
40011,Blaine,Oklahoma,9429,10/12/20,1
40011,Blaine,Oklahoma,9429,10/13/20,1
40011,Blaine,Oklahoma,9429,10/14/20,1
40011,Blaine,Oklahoma,9429,10/15/20,1
40011,Blaine,Oklahoma,9429,10/16/20,1
40011,Blaine,Oklahoma,9429,10/17/20,1
40011,Blaine,Oklahoma,9429,10/18/20,1
40011,Blaine,Oklahoma,9429,10/19/20,1
40011,Blaine,Oklahoma,9429,10/20/20,1
40011,Blaine,Oklahoma,9429,10/21/20,1
40011,Blaine,Oklahoma,9429,10/22/20,1
40011,Blaine,Oklahoma,9429,10/23/20,1
40011,Blaine,Oklahoma,9429,10/24/20,1
40011,Blaine,Oklahoma,9429,10/25/20,1
40011,Blaine,Oklahoma,9429,10/26/20,1
40011,Blaine,Oklahoma,9429,10/27/20,1
40011,Blaine,Oklahoma,9429,10/28/20,1
40011,Blaine,Oklahoma,9429,10/29/20,1
40011,Blaine,Oklahoma,9429,10/30/20,1
40011,Blaine,Oklahoma,9429,10/31/20,1
40011,Blaine,Oklahoma,9429,11/1/20,1
40011,Blaine,Oklahoma,9429,11/2/20,1
40011,Blaine,Oklahoma,9429,11/3/20,1
40011,Blaine,Oklahoma,9429,11/4/20,1
40011,Blaine,Oklahoma,9429,11/5/20,1
40011,Blaine,Oklahoma,9429,11/6/20,2
40011,Blaine,Oklahoma,9429,11/7/20,2
40011,Blaine,Oklahoma,9429,11/8/20,2
40011,Blaine,Oklahoma,9429,11/9/20,2
40011,Blaine,Oklahoma,9429,11/10/20,2
40011,Blaine,Oklahoma,9429,11/11/20,2
40011,Blaine,Oklahoma,9429,11/12/20,2
40011,Blaine,Oklahoma,9429,11/13/20,2
40011,Blaine,Oklahoma,9429,11/14/20,2
40011,Blaine,Oklahoma,9429,11/15/20,2
40011,Blaine,Oklahoma,9429,11/16/20,2
40011,Blaine,Oklahoma,9429,11/17/20,2
40011,Blaine,Oklahoma,9429,11/18/20,2
40011,Blaine,Oklahoma,9429,11/19/20,2
40011,Blaine,Oklahoma,9429,11/20/20,2
40011,Blaine,Oklahoma,9429,11/21/20,2
40011,Blaine,Oklahoma,9429,11/22/20,2
40011,Blaine,Oklahoma,9429,11/23/20,2
40011,Blaine,Oklahoma,9429,11/24/20,2
40011,Blaine,Oklahoma,9429,11/25/20,2
40011,Blaine,Oklahoma,9429,11/26/20,2
40011,Blaine,Oklahoma,9429,11/27/20,2
40011,Blaine,Oklahoma,9429,11/28/20,2
40011,Blaine,Oklahoma,9429,11/29/20,2
40011,Blaine,Oklahoma,9429,11/30/20,2
40011,Blaine,Oklahoma,9429,12/1/20,2
40011,Blaine,Oklahoma,9429,12/2/20,2
40011,Blaine,Oklahoma,9429,12/3/20,2
40011,Blaine,Oklahoma,9429,12/4/20,2
40011,Blaine,Oklahoma,9429,12/5/20,2
40011,Blaine,Oklahoma,9429,12/6/20,2
40011,Blaine,Oklahoma,9429,12/7/20,2
40011,Blaine,Oklahoma,9429,12/8/20,2
40011,Blaine,Oklahoma,9429,12/9/20,2
40011,Blaine,Oklahoma,9429,12/10/20,2
40011,Blaine,Oklahoma,9429,12/11/20,2
40011,Blaine,Oklahoma,9429,12/12/20,2
40011,Blaine,Oklahoma,9429,12/13/20,2
40011,Blaine,Oklahoma,9429,12/14/20,2
40011,Blaine,Oklahoma,9429,12/15/20,2
40011,Blaine,Oklahoma,9429,12/16/20,2
40011,Blaine,Oklahoma,9429,12/17/20,2
40011,Blaine,Oklahoma,9429,12/18/20,2
40011,Blaine,Oklahoma,9429,12/19/20,2
40011,Blaine,Oklahoma,9429,12/20/20,3
40011,Blaine,Oklahoma,9429,12/21/20,3
40011,Blaine,Oklahoma,9429,12/22/20,3
40011,Blaine,Oklahoma,9429,12/23/20,3
40011,Blaine,Oklahoma,9429,12/24/20,3
40011,Blaine,Oklahoma,9429,12/25/20,3
40011,Blaine,Oklahoma,9429,12/26/20,3
40011,Blaine,Oklahoma,9429,12/27/20,3
40011,Blaine,Oklahoma,9429,12/28/20,3
40011,Blaine,Oklahoma,9429,12/29/20,3
40011,Blaine,Oklahoma,9429,12/30/20,3
40011,Blaine,Oklahoma,9429,12/31/20,3
40011,Blaine,Oklahoma,9429,1/1/21,3
40011,Blaine,Oklahoma,9429,1/2/21,3
40011,Blaine,Oklahoma,9429,1/3/21,4
40011,Blaine,Oklahoma,9429,1/4/21,4
40011,Blaine,Oklahoma,9429,1/5/21,4
40011,Blaine,Oklahoma,9429,1/6/21,4
40011,Blaine,Oklahoma,9429,1/7/21,4
40011,Blaine,Oklahoma,9429,1/8/21,4
40011,Blaine,Oklahoma,9429,1/9/21,4
40011,Blaine,Oklahoma,9429,1/10/21,4
40011,Blaine,Oklahoma,9429,1/11/21,4
40011,Blaine,Oklahoma,9429,1/12/21,4
40011,Blaine,Oklahoma,9429,1/13/21,4
40011,Blaine,Oklahoma,9429,1/14/21,4
40011,Blaine,Oklahoma,9429,1/15/21,4
40011,Blaine,Oklahoma,9429,1/16/21,4
40011,Blaine,Oklahoma,9429,1/17/21,4
40011,Blaine,Oklahoma,9429,1/18/21,4
40011,Blaine,Oklahoma,9429,1/19/21,5
40011,Blaine,Oklahoma,9429,1/20/21,5
40011,Blaine,Oklahoma,9429,1/21/21,5
40011,Blaine,Oklahoma,9429,1/22/21,5
40011,Blaine,Oklahoma,9429,1/23/21,5
40011,Blaine,Oklahoma,9429,1/24/21,5
40011,Blaine,Oklahoma,9429,1/25/21,5
40011,Blaine,Oklahoma,9429,1/26/21,5
40011,Blaine,Oklahoma,9429,1/27/21,5
40011,Blaine,Oklahoma,9429,1/28/21,5
40011,Blaine,Oklahoma,9429,1/29/21,6
40011,Blaine,Oklahoma,9429,1/30/21,6
40011,Blaine,Oklahoma,9429,1/31/21,6
40011,Blaine,Oklahoma,9429,2/1/21,6
40011,Blaine,Oklahoma,9429,2/2/21,6
40011,Blaine,Oklahoma,9429,2/3/21,6
40011,Blaine,Oklahoma,9429,2/4/21,6
40011,Blaine,Oklahoma,9429,2/5/21,6
40011,Blaine,Oklahoma,9429,2/6/21,7
40011,Blaine,Oklahoma,9429,2/7/21,7
40011,Blaine,Oklahoma,9429,2/8/21,7
40011,Blaine,Oklahoma,9429,2/9/21,7
40011,Blaine,Oklahoma,9429,2/10/21,7
40011,Blaine,Oklahoma,9429,2/11/21,7
40011,Blaine,Oklahoma,9429,2/12/21,7
40011,Blaine,Oklahoma,9429,2/13/21,7
40011,Blaine,Oklahoma,9429,2/14/21,7
40011,Blaine,Oklahoma,9429,2/15/21,7
40011,Blaine,Oklahoma,9429,2/16/21,7
40011,Blaine,Oklahoma,9429,2/17/21,7
40011,Blaine,Oklahoma,9429,2/18/21,7
40011,Blaine,Oklahoma,9429,2/19/21,7
40011,Blaine,Oklahoma,9429,2/20/21,7
40011,Blaine,Oklahoma,9429,2/21/21,7
40011,Blaine,Oklahoma,9429,2/22/21,7
40011,Blaine,Oklahoma,9429,2/23/21,8
40011,Blaine,Oklahoma,9429,2/24/21,8
40011,Blaine,Oklahoma,9429,2/25/21,8
40011,Blaine,Oklahoma,9429,2/26/21,8
40011,Blaine,Oklahoma,9429,2/27/21,8
40011,Blaine,Oklahoma,9429,2/28/21,8
40011,Blaine,Oklahoma,9429,3/1/21,8
40011,Blaine,Oklahoma,9429,3/2/21,8
40011,Blaine,Oklahoma,9429,3/3/21,8
40011,Blaine,Oklahoma,9429,3/4/21,8
40011,Blaine,Oklahoma,9429,3/5/21,8
40011,Blaine,Oklahoma,9429,3/6/21,8
40011,Blaine,Oklahoma,9429,3/7/21,8
40011,Blaine,Oklahoma,9429,3/8/21,8
40011,Blaine,Oklahoma,9429,3/9/21,8
