FIPS,Admin2,Province_State,Population,name,value
40001,Adair,Oklahoma,22194,5/28/20,3
40001,Adair,Oklahoma,22194,5/29/20,3
40001,Adair,Oklahoma,22194,5/30/20,3
40001,Adair,Oklahoma,22194,5/31/20,3
40001,Adair,Oklahoma,22194,6/1/20,3
40001,Adair,Oklahoma,22194,6/2/20,3
40001,Adair,Oklahoma,22194,6/3/20,4
40001,Adair,Oklahoma,22194,6/4/20,4
40001,Adair,Oklahoma,22194,6/5/20,4
40001,Adair,Oklahoma,22194,6/6/20,4
40001,Adair,Oklahoma,22194,6/7/20,4
40001,Adair,Oklahoma,22194,6/8/20,4
40001,Adair,Oklahoma,22194,6/9/20,4
40001,Adair,Oklahoma,22194,6/10/20,4
40001,Adair,Oklahoma,22194,6/11/20,4
40001,Adair,Oklahoma,22194,6/12/20,4
40001,Adair,Oklahoma,22194,6/13/20,4
40001,Adair,Oklahoma,22194,6/14/20,4
40001,Adair,Oklahoma,22194,6/15/20,4
40001,Adair,Oklahoma,22194,6/16/20,4
40001,Adair,Oklahoma,22194,6/17/20,4
40001,Adair,Oklahoma,22194,6/18/20,4
40001,Adair,Oklahoma,22194,6/19/20,4
40001,Adair,Oklahoma,22194,6/20/20,4
40001,Adair,Oklahoma,22194,6/21/20,4
40001,Adair,Oklahoma,22194,6/22/20,4
40001,Adair,Oklahoma,22194,6/23/20,4
40001,Adair,Oklahoma,22194,6/24/20,4
40001,Adair,Oklahoma,22194,6/25/20,4
40001,Adair,Oklahoma,22194,6/26/20,4
40001,Adair,Oklahoma,22194,6/27/20,4
40001,Adair,Oklahoma,22194,6/28/20,4
40001,Adair,Oklahoma,22194,6/29/20,4
40001,Adair,Oklahoma,22194,6/30/20,4
40001,Adair,Oklahoma,22194,7/1/20,4
40001,Adair,Oklahoma,22194,7/2/20,4
40001,Adair,Oklahoma,22194,7/3/20,4
40001,Adair,Oklahoma,22194,7/4/20,4
40001,Adair,Oklahoma,22194,7/5/20,4
40001,Adair,Oklahoma,22194,7/6/20,4
40001,Adair,Oklahoma,22194,7/7/20,4
40001,Adair,Oklahoma,22194,7/8/20,4
40001,Adair,Oklahoma,22194,7/9/20,4
40001,Adair,Oklahoma,22194,7/10/20,4
40001,Adair,Oklahoma,22194,7/11/20,4
40001,Adair,Oklahoma,22194,7/12/20,4
40001,Adair,Oklahoma,22194,7/13/20,4
40001,Adair,Oklahoma,22194,7/14/20,4
40001,Adair,Oklahoma,22194,7/15/20,4
40001,Adair,Oklahoma,22194,7/16/20,4
40001,Adair,Oklahoma,22194,7/17/20,4
40001,Adair,Oklahoma,22194,7/18/20,4
40001,Adair,Oklahoma,22194,7/19/20,4
40001,Adair,Oklahoma,22194,7/20/20,4
40001,Adair,Oklahoma,22194,7/21/20,4
40001,Adair,Oklahoma,22194,7/22/20,4
40001,Adair,Oklahoma,22194,7/23/20,4
40001,Adair,Oklahoma,22194,7/24/20,4
