FIPS,Admin2,Province_State,Population,name,value
40013,Bryan,Oklahoma,47995,5/23/20,1
40013,Bryan,Oklahoma,47995,5/24/20,1
40013,Bryan,Oklahoma,47995,5/25/20,1
40013,Bryan,Oklahoma,47995,5/26/20,1
40013,Bryan,Oklahoma,47995,5/27/20,1
40013,Bryan,Oklahoma,47995,5/28/20,1
40013,Bryan,Oklahoma,47995,5/29/20,1
40013,Bryan,Oklahoma,47995,5/30/20,1
40013,Bryan,Oklahoma,47995,5/31/20,1
40013,Bryan,Oklahoma,47995,6/1/20,1
40013,Bryan,Oklahoma,47995,6/2/20,1
40013,Bryan,Oklahoma,47995,6/3/20,1
40013,Bryan,Oklahoma,47995,6/4/20,1
40013,Bryan,Oklahoma,47995,6/5/20,1
40013,Bryan,Oklahoma,47995,6/6/20,1
40013,Bryan,Oklahoma,47995,6/7/20,1
40013,Bryan,Oklahoma,47995,6/8/20,1
40013,Bryan,Oklahoma,47995,6/9/20,1
40013,Bryan,Oklahoma,47995,6/10/20,1
40013,Bryan,Oklahoma,47995,6/11/20,1
40013,Bryan,Oklahoma,47995,6/12/20,1
40013,Bryan,Oklahoma,47995,6/13/20,1
40013,Bryan,Oklahoma,47995,6/14/20,1
40013,Bryan,Oklahoma,47995,6/15/20,1
40013,Bryan,Oklahoma,47995,6/16/20,1
40013,Bryan,Oklahoma,47995,6/17/20,1
40013,Bryan,Oklahoma,47995,6/18/20,1
40013,Bryan,Oklahoma,47995,6/19/20,1
40013,Bryan,Oklahoma,47995,6/20/20,1
40013,Bryan,Oklahoma,47995,6/21/20,1
40013,Bryan,Oklahoma,47995,6/22/20,1
40013,Bryan,Oklahoma,47995,6/23/20,1
40013,Bryan,Oklahoma,47995,6/24/20,1
40013,Bryan,Oklahoma,47995,6/25/20,1
40013,Bryan,Oklahoma,47995,6/26/20,1
40013,Bryan,Oklahoma,47995,6/27/20,1
40013,Bryan,Oklahoma,47995,6/28/20,1
40013,Bryan,Oklahoma,47995,6/29/20,1
40013,Bryan,Oklahoma,47995,6/30/20,1
40013,Bryan,Oklahoma,47995,7/1/20,1
40013,Bryan,Oklahoma,47995,7/2/20,1
40013,Bryan,Oklahoma,47995,7/3/20,1
40013,Bryan,Oklahoma,47995,7/4/20,1
40013,Bryan,Oklahoma,47995,7/5/20,1
40013,Bryan,Oklahoma,47995,7/6/20,1
40013,Bryan,Oklahoma,47995,7/7/20,1
40013,Bryan,Oklahoma,47995,7/8/20,1
40013,Bryan,Oklahoma,47995,7/9/20,1
40013,Bryan,Oklahoma,47995,7/10/20,1
40013,Bryan,Oklahoma,47995,7/11/20,1
40013,Bryan,Oklahoma,47995,7/12/20,1
40013,Bryan,Oklahoma,47995,7/13/20,1
40013,Bryan,Oklahoma,47995,7/14/20,1
40013,Bryan,Oklahoma,47995,7/15/20,1
40013,Bryan,Oklahoma,47995,7/16/20,1
40013,Bryan,Oklahoma,47995,7/17/20,1
40013,Bryan,Oklahoma,47995,7/18/20,1
40013,Bryan,Oklahoma,47995,7/19/20,1
40013,Bryan,Oklahoma,47995,7/20/20,1
40013,Bryan,Oklahoma,47995,7/21/20,1
40013,Bryan,Oklahoma,47995,7/22/20,1
40013,Bryan,Oklahoma,47995,7/23/20,1
40013,Bryan,Oklahoma,47995,7/24/20,1
40013,Bryan,Oklahoma,47995,7/25/20,1
40013,Bryan,Oklahoma,47995,7/26/20,1
40013,Bryan,Oklahoma,47995,7/27/20,1
40013,Bryan,Oklahoma,47995,7/28/20,1
40013,Bryan,Oklahoma,47995,7/29/20,1
40013,Bryan,Oklahoma,47995,7/30/20,1
40013,Bryan,Oklahoma,47995,7/31/20,1
40013,Bryan,Oklahoma,47995,8/1/20,1
40013,Bryan,Oklahoma,47995,8/2/20,1
40013,Bryan,Oklahoma,47995,8/3/20,1
40013,Bryan,Oklahoma,47995,8/4/20,1
40013,Bryan,Oklahoma,47995,8/5/20,1
40013,Bryan,Oklahoma,47995,8/6/20,1
40013,Bryan,Oklahoma,47995,8/7/20,1
40013,Bryan,Oklahoma,47995,8/8/20,1
40013,Bryan,Oklahoma,47995,8/9/20,1
40013,Bryan,Oklahoma,47995,8/10/20,1
40013,Bryan,Oklahoma,47995,8/11/20,1
40013,Bryan,Oklahoma,47995,8/12/20,1
40013,Bryan,Oklahoma,47995,8/13/20,1
40013,Bryan,Oklahoma,47995,8/14/20,1
40013,Bryan,Oklahoma,47995,8/15/20,2
40013,Bryan,Oklahoma,47995,8/16/20,2
40013,Bryan,Oklahoma,47995,8/17/20,2
40013,Bryan,Oklahoma,47995,8/18/20,2
40013,Bryan,Oklahoma,47995,8/19/20,3
40013,Bryan,Oklahoma,47995,8/20/20,3
40013,Bryan,Oklahoma,47995,8/21/20,3
40013,Bryan,Oklahoma,47995,8/22/20,3
40013,Bryan,Oklahoma,47995,8/23/20,3
40013,Bryan,Oklahoma,47995,8/24/20,3
40013,Bryan,Oklahoma,47995,8/25/20,3
40013,Bryan,Oklahoma,47995,8/26/20,3
40013,Bryan,Oklahoma,47995,8/27/20,3
40013,Bryan,Oklahoma,47995,8/28/20,3
40013,Bryan,Oklahoma,47995,8/29/20,3
40013,Bryan,Oklahoma,47995,8/30/20,3
40013,Bryan,Oklahoma,47995,8/31/20,3
40013,Bryan,Oklahoma,47995,9/1/20,3
40013,Bryan,Oklahoma,47995,9/2/20,3
40013,Bryan,Oklahoma,47995,9/3/20,3
40013,Bryan,Oklahoma,47995,9/4/20,3
40013,Bryan,Oklahoma,47995,9/5/20,3
40013,Bryan,Oklahoma,47995,9/6/20,3
40013,Bryan,Oklahoma,47995,9/7/20,3
40013,Bryan,Oklahoma,47995,9/8/20,3
40013,Bryan,Oklahoma,47995,9/9/20,3
40013,Bryan,Oklahoma,47995,9/10/20,3
40013,Bryan,Oklahoma,47995,9/11/20,3
40013,Bryan,Oklahoma,47995,9/12/20,4
40013,Bryan,Oklahoma,47995,9/13/20,4
40013,Bryan,Oklahoma,47995,9/14/20,4
40013,Bryan,Oklahoma,47995,9/15/20,4
40013,Bryan,Oklahoma,47995,9/16/20,4
40013,Bryan,Oklahoma,47995,9/17/20,4
40013,Bryan,Oklahoma,47995,9/18/20,4
40013,Bryan,Oklahoma,47995,9/19/20,4
40013,Bryan,Oklahoma,47995,9/20/20,4
40013,Bryan,Oklahoma,47995,9/21/20,4
40013,Bryan,Oklahoma,47995,9/22/20,4
40013,Bryan,Oklahoma,47995,9/23/20,4
40013,Bryan,Oklahoma,47995,9/24/20,4
40013,Bryan,Oklahoma,47995,9/25/20,4
40013,Bryan,Oklahoma,47995,9/26/20,4
40013,Bryan,Oklahoma,47995,9/27/20,4
40013,Bryan,Oklahoma,47995,9/28/20,4
40013,Bryan,Oklahoma,47995,9/29/20,4
40013,Bryan,Oklahoma,47995,9/30/20,5
40013,Bryan,Oklahoma,47995,10/1/20,5
40013,Bryan,Oklahoma,47995,10/2/20,5
40013,Bryan,Oklahoma,47995,10/3/20,5
40013,Bryan,Oklahoma,47995,10/4/20,5
40013,Bryan,Oklahoma,47995,10/5/20,5
40013,Bryan,Oklahoma,47995,10/6/20,5
40013,Bryan,Oklahoma,47995,10/7/20,5
40013,Bryan,Oklahoma,47995,10/8/20,5
40013,Bryan,Oklahoma,47995,10/9/20,5
40013,Bryan,Oklahoma,47995,10/10/20,5
40013,Bryan,Oklahoma,47995,10/11/20,5
40013,Bryan,Oklahoma,47995,10/12/20,5
40013,Bryan,Oklahoma,47995,10/13/20,5
40013,Bryan,Oklahoma,47995,10/14/20,5
40013,Bryan,Oklahoma,47995,10/15/20,5
40013,Bryan,Oklahoma,47995,10/16/20,5
40013,Bryan,Oklahoma,47995,10/17/20,5
40013,Bryan,Oklahoma,47995,10/18/20,11
40013,Bryan,Oklahoma,47995,10/19/20,11
40013,Bryan,Oklahoma,47995,10/20/20,11
40013,Bryan,Oklahoma,47995,10/21/20,11
